Date,ABT,ABBV,ABMD,A,ALXN,ALGN,AGN,ABC,AMGN,ANTM,BAX,BDX,BIIB,BSX,BMY,CAH,CNC,CERN,CI,COO,CVS,DHR,DVA,XRAY,EW,GILD,HCA,HSIC,HOLX,HUM,IDXX,ILMN,INCY,ISRG,IQV,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,PKI,PRGO,PFE,DGX,REGN,RMD,STE
2015-05-06 00:00:00,46.54000092,63.93999863,73.83999634,41.59000015,155.0099945,58.90999985,283.3099976,114.0599976,158.9499969,159.8500061,37.43074417,141.0800018,383.5599976,17.29999924,64.66999817,84.76000214,31.77499962,70.84999847,125.2900009,177.8200073,98.87000275,62.4260788,81.41000366,50.88999939,62.19499969,102.2699966,74.5,53.50196075,33.47000122,163.0700073,63.95000076,188.5500031,100.5400009,162.9033356,64.90000153,99.16999817,117.2099991,72.05000305,222.8999939,74.31999969,60.25999832,323.3900146,71.05000305,50.29999924,189.8699951,33.45999908,70.06999969,470.0100098,64.83000183,66.48999786
2015-05-07 00:00:00,46.5,64.69999695,69.72000122,41.79999924,162.9600067,58.86999893,287.2999878,114.0699997,157.8999939,155.8000031,37.65888214,142.8000031,383.2900085,17.18000031,65.05000305,84.98999786,31.95999908,71.25,126.4899979,177.4499969,99.36000061,63.07050705,81.76000214,50.75,61.97499847,101.7900009,76.58999634,53.72156906,33.63999939,164.5399933,65.12999725,190.8200073,102.0800018,163.043335,64.86000061,99.66000366,118.3899994,71.81999969,223.8200073,74.59999847,60.29999924,321.8900146,70.38999939,50.45000076,191,33.58000183,71.01999664,468.6199951,65.16999817,67.26999664
2015-05-08 00:00:00,47.56999969,65.23999786,67.37000275,42.5,163.0200043,59.70999908,292.8200073,115.3000031,162.3399963,158.3999939,37.80010986,142.0099945,398.4299927,17.51000023,66.93000031,86.65000153,32.79000092,68.01999664,128.4900055,180.8500061,100.6600037,63.7073555,82.16999817,51.11000061,63.20000076,103.8499985,76.90000153,54.22352982,33.99000168,167.8999939,65.09999847,195.8099976,103.8300018,164.7733307,64.84999847,101.4700012,118.4000015,73.26000214,229.0800018,76.20999908,60.74000168,326.2900085,71.30999756,50.75,192.6000061,34.02000046,71.01999664,481.2900085,65.62000275,68.12999725
2015-05-11 00:00:00,47.33000183,65.19999695,66.55999756,42.61999893,161.0399933,59.34999847,301.7399902,114.9100037,161.0500031,158.8099976,37.62628937,141.5800018,396.9100037,17.46999931,68.11000061,86.36000061,32.97999954,68.09999847,128.3000031,179.3300018,100.4899979,63.35102463,81.58999634,50.56000137,63.53499985,104.7300034,77.62999725,53.88627625,34.25,166.6199951,65.26999664,197.5399933,104.6100006,165.456665,64.36000061,101.0299988,117.4599991,73.47000122,228.5399933,76.01999664,60,325.019989,71.62999725,51.11999893,193.5800018,33.95999908,70.55000305,477.5599976,65.59999847,67.48999786
2015-05-12 00:00:00,47.13000107,64.80999756,68.55999756,41.90999985,161.0800018,58.63999939,296.7900085,115.0500031,158.2400055,158.4700012,37.28408432,139.1600037,395.2999878,17.27000046,67.5,86.16000366,33.72499847,67.23999786,131.8600006,178.5299988,100.2399979,65.20091248,80.91999817,50.49000168,65.23500061,105.5599976,76.51000214,53.89411926,33.84999847,173.3800049,65.84500122,196.9700012,105,164.9466705,64.47000122,100.4700012,116.3000031,72.44000244,229.5500031,75.19999695,59.43999863,321.6099854,70.33000183,51,194.2599945,33.77999878,70.26000214,479.3999939,65.37000275,67.04000092
2015-05-13 00:00:00,47.02999878,65.30000305,66.25,41.81000137,159.4100037,58.75,295.6900024,114.3000031,158.3899994,158.7899933,36.99076462,138.8600006,390.0400085,17.22999954,67.40000153,86.48000336,33.74499893,67.26999664,131.6900024,178.3899994,99.80999756,66.22441101,80.98000336,50.83000183,64.16000366,106.3899994,77.73000336,54.0901947,34.08000183,173.5,65.37000275,198.2299957,104.2600021,166.1533356,65.48000336,100.5500031,116.5599976,72.80000305,232.3800049,74.86000061,59.18000031,323.4200134,70.84999847,51.27000046,193.7899933,33.52999878,70.87999725,477.4599915,55.47999954,67.48999786
2015-05-14 00:00:00,48.66999817,65.97000122,68.30999756,42.04999924,161.6900024,59.31000137,297.4599915,114.6600037,161.9799957,160,37.50135803,141.0399933,394.3500061,17.90999985,67.44999695,88,34.08000183,68.13999939,131.8500061,180.7799988,101.9599991,66.59590912,81.86000061,51.61999893,65.27999878,108.7399979,79.06999969,55.03921509,34.29999924,174.25,66.63999939,198.9199982,106.7799988,167.4499969,65.66999817,101.8300018,117.6900024,73.05999756,239.4799957,76.26000214,59.77999878,325.6000061,71.52999878,51.77999878,194.1499939,33.93999863,71.69999695,491.4299927,56.45999908,69.12000275
2015-05-15 00:00:00,48.70999908,65.98999786,67.44999695,42.04000092,160.5599976,59.27999878,296.6000061,114.1800003,162.3600006,161.3699951,37.67517471,141.4799957,391.2399902,17.85000038,67.63999939,87.55000305,34.05500031,67.33999634,132.0599976,180.9799957,102.0699997,65.54207611,81.48000336,51.99000168,65.70500183,109.3000031,79.83999634,54.81176376,34.45000076,175.8999939,67.62000275,199.0700073,106.8600006,167.886673,67.13999939,102.3000031,117.2900009,72.90000153,239.9299927,76.41999817,60.22999954,325.6199951,70.66999817,52.15999985,194.5,33.99000168,71.62000275,489.0100098,56.20000076,69.58999634
2015-05-18 00:00:00,48.84000015,65.61000061,68.66000366,42.63000107,163.1600037,59.86000061,295.7600098,113.3099976,163.4400024,163.25,37.07224274,141.6100006,395.4200134,18.05999947,68,87.84999847,34.88000107,68.26000214,133.2700043,182.3399963,102.4400024,66.15618134,82.69999695,52.54999924,65.86000061,111,81,55.31372452,34.61999893,176.6100006,67.76999664,200.7599945,107.6500015,167.5500031,67.52999878,103.4199982,118.7399979,72.94000244,242.75,77.47000122,60.00999832,327.5499878,71.37999725,52.34999847,198.3699951,33.97999954,72.80999756,496.7399902,56.81000137,70.65000153
2015-05-19 00:00:00,49.00999832,65.73000336,68.01000214,42.36999893,161.9600067,59.24000168,298.4299927,115.1100006,163.5599976,164.4400024,37.19717407,141.4199982,395.1700134,18.12000084,68.26999664,87.30000305,35.18500137,68.5,133.7799988,183.0599976,102.3199997,65.57240295,83.19999695,52.63999939,65.54000092,110.5599976,82.51999664,55.4784317,35.31999969,177.7400055,67.67500305,202.1399994,108.25,167.6199951,68.37000275,103.9599991,118.3399963,73.44999695,242.6000061,78.44000244,60.52000046,329.5899963,71.34999847,52.81000137,197.6799927,34.20999908,72.75,504.1499939,56.83000183,70.41000366
2015-05-20 00:00:00,49.13999939,65.88999939,66.84999847,42.61000061,164.4400024,59.22000122,297.5,114.7099991,163.9799957,163.5700073,36.90929031,141.3800049,401,17.97999954,69.08000183,88.06999969,35.47499847,68.19000244,133.6600037,182.7799988,101.2699966,65.97422028,83.69000244,52.61000061,66.18000031,110.1699982,82.13999939,55.39608002,34.88999939,178.5399933,68.56999969,201.9700012,109.6699982,164.1233368,68.80999756,103.5999985,119.5500031,73.36000061,241.8000031,78.79000092,60.45999908,331.2999878,70.44999695,53.58000183,197.5399933,34.29999924,74.66999817,512.7700195,57.25,70.23000336
2015-05-21 00:00:00,49.34000015,65.65000153,65.06999969,42.31999969,168.5700073,59.38000107,301.2200012,113.9400024,163.8399963,164.6199951,36.68658447,142.4100037,401.1499939,17.87000084,68.88999939,88.66000366,35.79000092,67.83000183,132.9499969,179.8000031,103.6900024,65.88324738,83.48999786,52.36999893,65.91000366,111.2200012,81.58999634,55.53725433,34.95999908,178.7599945,69.01499939,203.1199951,108.4100037,164.9833374,68.70999908,102.4199982,120.3600006,74.26999664,239.4400024,78.41000366,60.09999847,330.8399963,69.94000244,53.38999939,198.2599945,34.36000061,73.87999725,516,57.31999969,69.63999939
2015-05-22 00:00:00,49.02999878,65.48000336,63.45000076,42.5,171.9400024,59.29000092,301.3500061,113.8000031,163.5800018,164.1900024,36.5942421,141.9400024,398.6799927,17.82999992,68.30000305,88.5,35.55500031,68.33000183,135.8600006,180.75,103.9499969,65.66338348,84.08999634,51.86000061,65.44000244,111.7099991,82.12999725,55.70588303,35.04999924,179,69.36000061,205,107.6900024,165.0899963,69.69999695,101.3499985,121.4199982,74.30000305,240.6100006,77.81999969,59.38000107,330.5899963,69.66000366,53.38999939,198.4700012,34.27999878,79.59999847,513.8800049,57.08000183,69.12999725
2015-05-26 00:00:00,48.59999847,66.09999847,60.74000168,42.06000137,165.9400024,59.27000046,300.0700073,113,159.0099945,162.3399963,36.51276398,140.2799988,392.8800049,17.77000046,67.5,87.58999634,35.56999969,67.77999878,133.9100037,179.1699982,102.8499985,65.33737946,83.75,51.16999817,64.27999878,109.7699966,82.19000244,55.41176605,34.61000061,177.8800049,68.90499878,205.0899963,107.2900009,162.3899994,69.26999664,100.8199997,119.8199997,74.30999756,237.8600006,76.56999969,58.97000122,325.2799988,70.55000305,52.74000168,195.75,34.11000061,77.37999725,506.6300049,57.41999817,68.62000275
2015-05-27 00:00:00,49.00999832,67.37999725,61.84999847,42.61000061,168.1199951,59.70000076,306.7900085,113.5899963,160.4400024,163.3800049,36.41499329,141.5500031,402.9200134,17.98999977,68.40000153,88.69000244,36.07500076,68.47000122,134.9400024,179.1799927,103.4800034,66.27748108,84.05999756,51.86999893,65.22499847,112.4599991,81.94999695,55.98431396,35.45000076,178.5200043,68.66999817,209.4700012,107.9199982,164.5533295,70.51999664,101.1299973,119.4499969,74.90000153,239.1999969,77.31999969,59.45999908,330.019989,72.04000092,53.45999908,194.5,34.29999924,77.16000366,515.3699951,58.09999847,66.13999939
2015-05-28 00:00:00,49.25999832,67.47000122,60.56999969,41.75,166.1900024,61.18000031,313.0799866,113.0999985,157.3500061,164.2200012,36.47474289,141.4299927,400.1000061,18.27000046,69.15000153,88.11000061,36.20500183,68.33000183,135.8699951,180.7799988,103.1900024,66.20166779,84.23000336,52.15000153,65.32499695,112.8499985,81.80000305,55.94509888,35.29000092,178.4100037,68.02500153,208.6199951,108.1399994,161.9333344,70.58999634,101.1500015,118.9100037,76.41000366,237.8399963,77.20999908,59.70000076,328.1799927,72.68000031,53.09000015,193.9600067,34.43999863,76.04000092,512.1199951,58.65000153,66.15000153
2015-05-29 00:00:00,48.59999847,66.58999634,59.72000122,41.18999863,163.8399963,60.66999817,306.8099976,112.5599976,156.2599945,167.8500061,36.18142319,140.5099945,396.9899902,18.27000046,64.59999847,88.16999817,37.66999817,67.29000092,140.8300018,181.7700043,102.3799973,65.44351959,83.77999878,52.04000092,65.36000061,112.2699966,81.83000183,55.55686188,35.77000046,214.6499939,67.80000305,206.0800018,110.1500015,162.5833282,69.70999908,100.1399994,117.9499969,78.90000153,237.2299957,76.31999969,60.88999939,324.6799927,72.62999725,52.72999954,190.3000031,34.75,75.23000336,512.5599976,58.81999969,66.83000183
2015-06-01 00:00:00,48.93999863,66.93000031,60.34000015,40.91999817,164.7799988,61.74000168,309.1600037,113.2600021,157.0299988,168.0700073,36.04019547,140.8200073,393.3500061,18.51000023,66.48000336,88.41999817,37.95000076,67.80999756,143.8600006,182.9700012,102.5100021,65.88324738,83.87999725,52.31000137,66.09500122,114.0800018,82.38999939,56.07058716,36.13999939,214.9199982,67.76499939,205.4400024,109.6800003,167.3933258,70.04000092,100.0400009,118.6800003,79,238.2700043,76.69999695,60.75,325.6099854,73.31999969,52.56999969,192.9900055,34.56000137,75.48000336,513.8099976,59.34000015,67.45999908
2015-06-02 00:00:00,48.93999863,66.62000275,59.65999985,41.11000061,163.9100037,62.36999893,305.7099915,112.4800034,156.4400024,164.1399994,36.05105972,140.5099945,387.6199951,18.29000092,65.80000305,88.02999878,36.86000061,67.13999939,141.5099945,182.2799988,101.8300018,65.79985046,83.81999969,52.33000183,65.625,113.9400024,81.55000305,55.7372551,36.22999954,214.7400055,67.03500366,205.1900024,108,166.3766632,69.68000031,99.98000336,118,77.94999695,236.6199951,76.87999725,60.24000168,329.2099915,72.27999878,52.61000061,194.3099976,34.49000168,74.76000214,508.8999939,59.68000031,66.88999939
2015-06-03 00:00:00,48.86000061,67.01000214,62.04999924,41.09999847,161.5299988,63.40000153,306.4200134,112.3799973,157.1300049,163.7599945,35.79576492,140.5800018,387.480011,18.22999954,65.69999695,88.01999664,36.77999878,67.75,140.1499939,184.8399963,101.9100037,66.1410141,83.95999908,52.72999954,66.08499908,114.6500015,81.08999634,55.88235474,36.43000031,213.6100006,66.08499908,208.9100037,108.9800034,167.0466614,69.63999939,100.0899963,117.3700027,77.83000183,237.0200043,76.83000183,60.38999939,336.1300049,72.38999939,52.84999847,195.8800049,34.40999985,74.36000061,514.2199707,59.59000015,66.76999664
2015-06-04 00:00:00,48.68000031,67.41999817,63.31000137,40.54000092,159.0599976,62.79000092,303.3800049,111.4899979,158.0899963,161.4499969,35.64367294,140.1900024,384.3399963,17.90999985,65.76999664,87.61000061,36.40999985,67.05999756,137.6900024,180.1399994,100.8700027,65.04927826,82.59999847,51.93000031,65.80000305,113.9300003,80.48000336,55.24705887,36.25999832,213,66.20500183,207.9600067,106.8399963,165.4133301,69.66999817,99.23000336,119.7300034,77.68000031,234.7200012,76.04000092,59.47000122,329.8900146,74.29000092,52.45000076,192.8800049,34.24000168,74.94000244,518.6199951,59.59000015,64.48000336
2015-06-05 00:00:00,48.45000076,67.40000153,63.81999969,40.31000137,160.2599945,62.90999985,302.2999878,111.5,157.25,162.8200073,35.31776047,140.0299988,387.8599854,17.85000038,66.19999695,88.04000092,36.69499969,66.23999786,139.5,175.3699951,99.94999695,65.11751556,82.54000092,52.27000046,66.44999695,113.9599991,81.27999878,54.98823547,36.36999893,214.3800049,65.59999847,210.2100067,108.9400024,165.0266724,69.70999908,98.58999634,119.3499985,78.12000275,235.4499969,75.45999908,58.99000168,329.6600037,74.13999939,52.38000107,191.2599945,34.09000015,73.95999908,539.4000244,59.65999985,64.26999664
2015-06-08 00:00:00,48.43999863,67.79000092,63.09999847,39.95000076,159.3800049,61.99000168,298.6600037,110.2200012,156.4700012,161.8899994,35.05703354,139.5700073,386.3699951,17.70000076,65.31999969,87.98999786,36.625,66.08999634,138.7700043,173.4299927,99.41000366,64.37452698,81.87000275,52.02999878,66.45500183,113.6999969,80.25,54.81568527,36.25,212.3300018,65.49500275,210.6600037,107,163.5200043,69.44999695,97.95999908,120.5299988,78.51999664,233.4199982,75.13999939,58.86999893,328.3200073,73.65000153,52.04999924,188.9299927,33.97999954,73.83999634,526.0900269,58.93000031,64.01000214
2015-06-09 00:00:00,48.18000031,67.66999817,61.50999832,40.11999893,159.0399933,61.58000183,296.8699951,109.1200027,154.8000031,162.5899963,34.80717087,137.9299927,382,17.38999939,65.08000183,87.66000366,36.46500015,65.76999664,138.5,171.4299927,99.98000336,64.59439087,81.48999786,51.88000107,66.65000153,114.75,81.31999969,54.63529587,36.54999924,212.4700012,64.62999725,215.5899963,106.25,165.7400055,69.43000031,98.20999908,119.9100037,82.76999664,234,74.91999817,58.84000015,332.6600037,73.80000305,51.74000168,188.1699982,34.00999832,73.70999908,526.0900269,58.70000076,63.49000168
2015-06-10 00:00:00,48.5,68.23999786,63,40.52000046,169.8800049,62.52000046,301.2900085,108.75,155.5500031,164.3699951,35.86094666,140.0500031,388.5,17.73999977,65.52999878,88.76999664,36.95000076,67.16999817,139.8399963,173.2400055,102.1299973,65.21607208,81.68000031,52.54999924,67.34999847,117.6699982,83.08999634,55.87843323,37.09999847,214.4499969,65.14499664,215.4499969,105.5299988,168.0700073,69.41999817,98.87999725,120.6900024,83.18000031,235.9499969,76.16000366,59.61000061,336.8900146,74.05999756,52.59999847,188,34.31000137,73.69000244,512.3200073,58.79999924,64.04000092
2015-06-11 00:00:00,49.06000137,68.04000092,63.43999863,40.52999878,168.7700043,62.95999908,301.9200134,110.4100037,157.9600067,163.9700012,37.07767487,140.8600006,393.5400085,17.80999947,65.84999847,89.66999817,37.88999939,67.87000275,139.1999969,176.7899933,102.6299973,65.14784241,82.19000244,52.75,67.58499908,119.1299973,83.62000275,56.23921585,37.40000153,214.1699982,65.40000153,217.8099976,106.1100006,166.0800018,69.86000061,99.23999786,121.1399994,86.58999634,237.6100006,76.22000122,58.90999985,340.0899963,74.11000061,52.74000168,186.9100037,34.45999908,74.16000366,501.1000061,59.09999847,64.44999695
2015-06-12 00:00:00,48.66999817,67.05000305,63.65000153,39.84000015,169.0399933,63.02000046,298.980011,110.1500015,156.1199951,160.7100067,37.07767487,139.6000061,388.769989,17.55999947,65.27999878,88.87999725,37.69499969,67.84999847,137.3099976,177.4700012,102.2200012,64.48066711,81.40000153,52.11000061,66.79000092,117.6600037,82.45999908,55.74901962,37.29999924,212.4700012,64.81500244,215.2700043,105.4899979,165.2200012,70.02999878,98.34999847,119.8799973,84.20999908,235.1199951,75.51999664,57.86999893,337.5400085,73.69999695,52.06000137,184.5700073,34.20999908,73.04000092,492.2900085,58.56000137,63.49000168
2015-06-15 00:00:00,48.06999969,66.91000366,65.01999664,39.52000046,173.2200012,63.22000122,301.3500061,110.6299973,156.1000061,164.4600067,36.90385818,138.5800018,388.2799988,17.37000084,65.41999817,88.26999664,38.88000107,67.16999817,153.4299927,176.2899933,102.5800018,64.03335571,81.27999878,51.72000122,66.80000305,118.1600037,83.83000183,55.31372452,37.08000183,206.5800018,66.22000122,215.0700073,103.6800003,163.8933258,69.69000244,97.48999786,119.2900009,84.08000183,233.7700043,75.41999817,57.11999893,336.6099854,73.58999634,52.04000092,183.3000031,34.04000092,72.66999817,499.0599976,58.54999924,63.11999893
2015-06-16 00:00:00,48.47999954,66.76999664,65.70999908,39.79000092,177.1399994,64.29000092,298.019989,111.1800003,156.2299957,166.8500061,36.85496902,139.2400055,388.2799988,17.57999992,65.97000122,89.12000275,39.61000061,67.51000214,153.9700012,176.3899994,103.1699982,64.1622467,81.51000214,51.95000076,68.95500183,119.0699997,83.01999664,55.76862717,37.5,199.6000061,66.44000244,215.9400024,104.0699997,163.6100006,70.58000183,98.36000061,120.4800034,84.77999878,234.4400024,75.59999847,57.70999908,339.4100037,72.05000305,52.47000122,191.25,34.04000092,72.56999969,501.7600098,57.75999832,63.83000183
2015-06-17 00:00:00,48.56999969,67.76999664,65.65000153,39.59999847,179.8099976,62.29000092,298.7900085,111.5100021,155.6499939,165.1600037,37.01792526,139.7599945,390.8599854,17.61000061,66.30000305,89.98999786,39.24499893,67.80999756,155.3999939,177.7799988,103.8199997,64.23806,81.06999969,52.63000107,70.80000305,118.8799973,84.12000275,56.02745056,37.36999893,200.8899994,66.40000153,215.3699951,105.3899994,162.9433289,70.77999878,98.73000336,120.0800018,83.52999878,233.7599945,75.70999908,57.90999985,343.1400146,71.23000336,53.06999969,188.3300018,33.97999954,72.83000183,512.8900146,57.15000153,63.88999939
2015-06-18 00:00:00,49.93999863,68.98000336,67.16000366,39.90000153,184.0099945,62.15000153,302.4700012,111.9199982,160.1199951,165.2400055,37.61542511,140.8099976,401.5499878,18.02000046,66.62000275,89.84999847,39.53499985,69.38999939,156.4100037,177.8300018,105.0599976,65.16300201,81.44999695,53.18000031,72.55000305,121.2099991,83.59999847,56.89019775,37.86999893,199.3000031,67.26000214,218.7700043,108.9000015,165.3333282,71.11000061,100.3600006,120.2399979,83.04000092,236.0399933,76.72000122,58.59000015,342.0400085,72.55999756,53.88000107,188.2799988,34.36999893,72.86000061,527.9699707,57.20000076,64.47000122
2015-06-19 00:00:00,49.88999939,69.48000336,67.73000336,39.49000168,184.3999939,63.24000168,302.3699951,111.4700012,160.7200012,165.0599976,37.70233536,141.8300018,411.0499878,17.84000015,66.80000305,89.87000275,39.74000168,69.43000031,155.2599945,180,105.4700012,65.0796051,82.19000244,53.04999924,73.08499908,119.8000031,84.40000153,56.79999924,38.25999832,202.3099976,66.5,218.0899963,107.7699966,164.9166718,71.84999847,99.86000061,121.0299988,82.62999725,235.8500061,76.70999908,58.04000092,338,71.62000275,53.90000153,185,34.18000031,73.33999634,522.2800293,57.56000137,64.76000214
2015-06-22 00:00:00,50.02999878,70.12000275,68.36000061,39.81000137,188.2400055,63.31000137,307.25,111.7900009,162.2200012,171.0399933,38.03910828,142.9700012,417.5700073,17.88999939,67.05999756,89.86000061,40.16500092,70.26999664,162.6000061,177.3399963,106.1399994,65.39044952,82.12999725,53.40999985,72.16000366,121.4899979,84.51000214,57.14117813,38.11000061,189.9400024,66.51000214,220.0099945,109.2200012,166.4833374,72.72000122,100.0899963,120.7600021,82.91999817,235.7599945,77.20999908,58.83000183,343.2900085,71.41999817,53.97000122,184.8699951,34.31000137,72.26999664,520.710022,58.00999832,64.94999695
2015-06-23 00:00:00,49.88000107,70.01999664,67.40000153,39.59999847,190.9199982,62.97999954,312.3200073,111.8099976,161.6900024,170,38.38674545,143.1699982,416.2600098,17.95000076,67.33000183,89.23000336,39.94499969,69.91999817,164.75,177.2200012,106.4700012,64.98862457,81.56999969,53.09999847,72.31500244,122.2099991,83.95999908,57.1294136,37.93000031,189.8600006,65.76999664,220.75,109.3099976,165.5399933,73.51000214,99.77999878,119.9000015,82.66999817,235.5399933,76.61000061,59.02999878,343.4400024,71.01999664,53.75999832,189.3899994,34.5,72.09999847,521.0499878,56.75999832,64.81999969
2015-06-24 00:00:00,49.5,69.22000122,66.65000153,40.18999863,184.9799957,61.11999893,308.6600037,109.5999985,159.8899994,167.9700012,38.91363525,141.6999969,410.6499939,17.94000053,66.80999756,87.02999878,39.15999985,69.12000275,165.75,174.4499969,105.3300018,64.76118469,80.19000244,52.20999908,71.43000031,122.0100021,83.37000275,56.59607697,37.63000107,184.2299957,64.77999878,220.1699982,105.2900009,164.1499939,72.90000153,99.33000183,118.6299973,82.26000214,230.5299988,75.26999664,58.24000168,342.4500122,70.86000061,53.52000046,189.1600037,34.22999954,71.69999695,516.5900269,56.29999924,65.55999756
2015-06-25 00:00:00,49.33000183,69.81999969,66.05000305,40.04999924,185.8999939,61.56999969,309.1499939,107.6100006,158.7599945,170.3399963,39.29386139,141.9100037,411.2900085,18.22999954,66.83999634,86.66999817,40.74000168,69.19000244,169.7700043,175.6999969,105.0100021,64.76876068,80.91000366,52.33000183,72.30500031,120.2300034,90.72000122,56.66274643,37.68999863,197.3699951,64.37999725,219,104.4499969,164.9533386,73.48999786,99.12000275,120.9499969,84.80000305,229.3300018,75.48000336,57.90000153,342.480011,70.36000061,54.00999832,189.2100067,34.02000046,72.83000183,519.2399902,56.18999863,66
2015-06-26 00:00:00,49.97000122,70.45999908,66.75,40.02000046,184.4499969,62.63000107,306.6000061,107.8399963,158.0200043,164.6799927,39.06572342,142.0399933,408.730011,18.09000015,67.54000092,86.02999878,40.18000031,69.11000061,168.0599976,178.8800049,105.8399963,65.01895142,81.08000183,52.33000183,73.04000092,119.5,91.83999634,57.03921509,38.25,195.5,63.68999863,218.0599976,104.0500031,165.7166595,73.25,99.63999939,121.6200027,85.84999847,227.9199982,75.16000366,58.49000168,343.1199951,69.05999756,54.29000092,190.5500031,33.91999817,72.75,520.6300049,55.88999939,65.34999847
2015-06-29 00:00:00,49.00999832,67.18000031,65.33000183,38.74000168,177.7599945,61.65000153,299.25,106.0999985,151.6000061,163.0599976,38.3758812,141.7799988,396.2099915,17.80999947,65.97000122,83.73999786,40.24499893,68.23000336,164.6699982,176.75,104.8099976,64.2532196,79.61000061,51.33000183,71.17500305,115.4599991,90.61000061,55.77254868,37.63000107,192.8999939,63.52000046,213.9799957,100.8199997,161.2599945,72.08000183,97.68000031,119.3899994,83.77999878,224.2799988,73.30000305,57.29000092,339,67.62999725,52.83000183,184.1399994,33.59000015,71.19000244,504.9700012,55.43999863,64.48000336
2015-06-30 00:00:00,49.08000183,67.19000244,65.73000336,38.58000183,180.7700043,62.70999908,303.4599915,106.3399963,153.5200043,164.1399994,37.9847908,141.6499939,403.9400024,17.70000076,66.54000092,83.65000153,40.20000076,69.05999756,162,177.9700012,104.8799973,64.89006805,79.47000122,51.54999924,71.21499634,117.0800018,90.72000122,55.73333359,38.06000137,191.2799988,64.13999939,218.3600006,104.2099991,161.5,72.61000061,97.45999908,121.2200012,83.48999786,224.8099976,74.09999847,56.93000031,341.4599915,67.86000061,52.63999939,184.8300018,33.52999878,72.51999664,510.1300049,56.36999893,64.44000244
2015-07-01 00:00:00,49.52000046,68.51000214,66.16000366,39.25999832,183.8600006,63.22000122,306.9100037,107.7099991,154.9900055,165.2200012,38.86000061,143.2200012,405.4100037,17.79999924,67.66999817,84.94999695,40.45000076,69.40000153,162.0399933,176.1600037,105.7099991,65.4586792,79.31999969,51.74000168,71.80000305,116.0100021,90.87000275,56.5647049,38.13000107,193.1399994,63.13000107,220.6799927,104.4499969,161.9466705,72.97000122,98.47000122,122.1900024,84.84999847,225.7799988,74.08000183,57.59999847,344.9599915,69.69999695,52.49000168,185.0599976,33.68999863,72.90000153,506.5100098,55.29999924,64.66000366
2015-07-02 00:00:00,49.40999985,68.20999908,65.20999908,39.58000183,185.2200012,63.29000092,307.5100098,107.0999985,153.2599945,163.1399994,38.29999924,143.1799927,404.2799988,17.56999969,67.48000336,84.5,37.22000122,68.48000336,161.2899933,176.5899963,105.5500031,65.80742645,78.94000244,51.38999939,71.22499847,115.0400009,90.5,56.64706039,38.40999985,187.5,62.40000153,220.0700073,105.5800018,162.0966644,72.80000305,98.44000244,120.75,86.13999939,224.2599945,73.80999756,57.66999817,346.4599915,70.12000275,52.24000168,183.6799927,33.36999893,71.83000183,511.0799866,55.31000137,64.54000092
2015-07-06 00:00:00,49.74000168,68.22000122,65.69999695,39.36000061,186.2400055,62.5,306.7000122,108.0299988,154.5,161.6000061,38.04000092,142.6499939,404.6300049,17.54999924,67.5,84.54000092,34.91999817,68.23000336,160.0599976,176.4799957,104.8099976,65.10234833,79.55000305,51.83000183,72.55999756,115.6600037,92.09999847,56.66666794,38.34000015,188.9600067,62.59000015,220.5099945,108.5800018,159.3666687,72.62000275,98.19999695,120.2300034,86.34999847,224.5800018,73.52999878,57.54999924,346.1300049,70.75,52.20999908,185.6600037,33.25,71.06999969,512.2399902,55.38000107,64.72000122
2015-07-07 00:00:00,50.20999908,68.55999756,65.68000031,39.79000092,187.3300018,63.5,307,108.6299973,155.3899994,160.3300018,37.11000061,143.2400055,408.0599976,17.79000092,68.23000336,85,35.11000061,68.58999634,154.4299927,177.5299988,106.3799973,66.01213074,79.66000366,52.18000031,73.73999786,115.1299973,92.44999695,56.92156982,38.79999924,187.1000061,62.63999939,221.7700043,109.3199997,160.4900055,72.86000061,98.91999817,120.5599976,88.73000336,228.2299957,73.45999908,57.99000168,345.2799988,71.48999786,52.18000031,182.9400024,33.72999954,71.37999725,517.6099854,56.63000107,64.63999939
2015-07-08 00:00:00,49.25,67.66000366,64.38999939,38.75,184.6600037,62.74000168,299.6700134,107.8300018,152.3099976,159.3899994,36.5,141.1399994,397.6799927,17.45000076,67.73999786,83.40000153,35.34000015,67.80999756,150.4400024,173.8999939,104.1900024,65.00379181,78.80999756,51.24000168,71.51000214,112.9400024,91.04000092,55.89019775,37.79999924,185.8600006,61.95999908,213.8999939,106,159.5500031,71.66999817,97.76999664,118.0299988,87.25,224.5200043,72.84999847,57.34999847,329.0100098,68.95999908,50.99000168,180.3200073,33.45000076,69.69000244,509.2999878,56.00999832,64.73000336
2015-07-09 00:00:00,49.18999863,67.97000122,65.72000122,38.91999817,188.1600037,62.20000076,304.1000061,108.8600006,151.3099976,158.5800018,37.02000046,141.8300018,399.2900085,17.45000076,67.88999939,84.16000366,35.42499924,68.47000122,156.5599976,174.6799927,105.6999969,65.00379181,78.81999969,50.84999847,72.53500366,113.3600006,91.63999939,56.25098038,37.95999908,186.1600037,62.86999893,217.1699982,108.1100006,160.4900055,72.16000366,98.40000153,119.4400024,87.48000336,226.8999939,73.08999634,57.38000107,329.1000061,70.34999847,51.02000046,180.0099945,33.86000061,70.83999634,509.0299988,56.77000046,65.08000183
